0.299	7.59280107568447E-4
0.3	0.00120082711473371
0.301	0.00161933127717829
0.302	0.00200857264625865
0.303	0.00243957303208534
0.304	0.00287718366364142
0.305	0.00327647927774901
0.306	0.00368241204903784
0.307	0.00396261959156159
0.308	0.00416594697534759
0.309	0.0043689668347284
0.31	0.00454317341619736
0.311	0.00461318682831653
0.312	0.00466674927235302
0.313	0.00466297976360989
0.314	0.0046170857780781
0.315	0.00449330418352575
0.316	0.00436360068207724
0.317	0.00419835019406659
0.318	0.00397580690179559
0.319	0.0037176641215327
0.32	0.00344956852099049
0.321	0.00317029723772892
0.322	0.00287622480864662
0.323	0.0025987401708988
0.324	0.00233421939082071
0.325	0.00203131515963263
0.326	0.00172160132922094
0.327	0.00138808449018959
0.328	0.00102853744177277
0.329	6.77478945350273E-4
0.33	3.35335926048221E-4
0.331	-2.98933376436066E-5
0.332	-3.92946749156122E-4
0.333	-7.8676344576428E-4
0.334	-0.00114607437099261
0.335	-0.00144814325171626
0.336	-0.0017379825787734
0.337	-0.00203344448772465
0.338	-0.00233130232338871
0.339	-0.00267226063262653
0.34	-0.0029999039949247
0.341	-0.00323489166123005
0.342	-0.00344130891818946
0.343	-0.00367857035624234
0.344	-0.00388732459601364
0.345	-0.0040344730573701
0.346	-0.0041462061693825
0.347	-0.00420145206815983
0.348	-0.00425851390131505
0.349	-0.00426252247632658
0.35	-0.00419243944219648
0.351	-0.00401423295206351
0.352	-0.00379912387377295
0.353	-0.00364315794699541
0.354	-0.00339174185708307
0.355	-0.00308485050316407
0.356	-0.00272289793858537
0.357	-0.0022873931212935
0.358	-0.00187071363202884
0.359	-0.00140907149356146
0.36	-8.93476359301487E-4
0.361	-3.52103670963685E-4
0.362	1.89994031343148E-4
0.363	7.21344021518944E-4
0.364	0.00128060165331358
0.365	0.00179013240975753
0.366	0.00227181743016474
0.367	0.00274613093903276
0.368	0.00317503226389252
0.369	0.00357422763535334
0.37	0.00389294341222255
0.371	0.00421467052169928
0.372	0.00449279379725793
0.373	0.00475317657623272
0.374	0.00493898563126846
0.375	0.00503293041786429
0.376	0.00505866276552182
0.377	0.00503451782120928
0.378	0.00494966151493432
0.379	0.00479899461989009
0.38	0.00468248166550175
0.381	0.00443854272659483
0.382	0.00416618165559341
0.383	0.00386643687555986
0.384	0.0035282062491661
0.385	0.00311779383586608
0.386	0.00266453315795174
0.387	0.00211236833734358
0.388	0.00152125003614208
0.389	9.48812988642821E-4
0.39	4.06245970370764E-4
0.391	-8.93382481130548E-5
0.392	-5.61956366591615E-4
0.393	-0.00104919838929699
0.394	-0.00153963212032028
0.395	-0.00199660375053013
0.396	-0.00249891980852857
0.397	-0.00298996097303835
0.398	-0.00345136167344009
0.399	-0.00383313955351899
0.4	-0.0041772401935347
0.401	-0.00450317787431317
0.402	-0.00482524087725369
0.403	-0.00507268825450951
0.404	-0.00522319094332324
0.405	-0.00529821431795398
0.406	-0.00527253754308765
0.407	-0.0052015589160056
0.408	-0.0051013081049794
0.409	-0.00499502386418287
0.41	-0.00484625244875339
0.411	-0.00458266041773892
0.412	-0.00430616057005938
0.413	-0.0039573232825727
0.414	-0.00352975943037423
0.415	-0.00305433078079338
0.416	-0.00257301073259505
0.417	-0.00202186587941778
0.418	-0.00146968972113447
0.419	-9.45702546439564E-4
0.42	-4.04133575949502E-4
0.421	1.19740687632732E-4
0.422	6.64877720898579E-4
0.423	0.00119994689959406
0.424	0.00171878421757003
0.425	0.00222727115621745
0.426	0.00272566587462346
0.427	0.00316970239591923
0.428	0.00354750583788796
0.429	0.00385947885346564
0.43	0.00413136913020201
0.431	0.00434021217859674
0.432	0.00454236196193154
0.433	0.00463105412484039
0.434	0.00464509540482295
0.435	0.00460635147981709
0.436	0.00454425170991353
0.437	0.00442522617639799
0.438	0.00426297051274846
0.439	0.00409180846061202
0.44	0.003886926052154
0.441	0.00368520149974864
0.442	0.00336256418430772
0.443	0.00305891768724502
0.444	0.00275338035599547
0.445	0.00240928086143593
0.446	0.00204650697387161
0.447	0.0017063582771122
0.448	0.00140162417648082
0.449	0.00104431304324459
0.45	6.44016294939874E-4
0.451	2.41230550406261E-4
0.452	-1.21938014649148E-4
0.453	-4.83122416113492E-4
0.454	-8.02421860909227E-4
0.455	-0.00107732499340327
0.456	-0.00133098874229239
0.457	-0.00156638518133529
0.458	-0.00174466597346985
0.459	-0.00186787745919526
0.46	-0.0020061558111436
0.461	-0.0021087579890721
0.462	-0.00218003126706162
0.463	-0.00217885741870818
0.464	-0.00212732639017996
0.465	-0.00209626042456518
0.466	-0.00205630012926983
0.467	-0.00198414308071298
0.468	-0.00181235203860626
0.469	-0.0016280835703003
0.47	-0.00139600304010762
0.471	-0.00109997060682654
0.472	-8.07997738500011E-4
0.473	-5.13432822054878E-4
0.474	-2.72953582949165E-4
0.475	-1.55634627390553E-5
0.476	2.39495105397166E-4
0.477	4.66047630108126E-4
0.478	6.7881156632125E-4
0.479	9.10735911442817E-4
0.48	0.00115279199444498
0.481	0.00131659173901753
0.482	0.00144050044241757
0.483	0.00159649858154397
0.484	0.00171679105508848
0.485	0.00183277407968886
0.486	0.00191893492025658
0.487	0.00198863023917495
0.488	0.0020276164530277
0.489	0.00202912490828814
0.49	0.00198276364471493
0.491	0.00195744888228491
0.492	0.00189883501281732
0.493	0.00180020578346644
0.494	0.00165036067854168
0.495	0.00150536210481362
0.496	0.00134585339446504
0.497	0.0011678278310776
0.498	9.96841780717178E-4
0.499	8.12778403241464E-4
0.5	6.84746974359942E-4
0.501	5.74744222573278E-4
0.502	4.81606775066655E-4
0.503	3.58235479694882E-4
0.504	2.60456092197542E-4
0.505	1.33585075591008E-4
0.506	-7.08486053218433E-7
0.507	-8.80516040950161E-5
0.508	-1.80534333710108E-4
0.509	-2.75500911363646E-4
0.51	-3.7017221583459E-4
0.511	-4.28711147630781E-4
0.512	-5.09367749735208E-4
0.513	-6.20519106551357E-4
0.514	-7.0966430468943E-4
0.515	-8.19173323081295E-4
0.516	-9.24182408771367E-4
0.517	-0.00101971667140969
0.518	-0.00111073126420146
0.519	-0.00117467939799189
0.52	-0.0012304942617851
0.521	-0.00130092617768174
0.522	-0.00132977918843523
0.523	-0.00133203033282702
0.524	-0.0013077930706261
0.525	-0.00125855573022872
0.526	-0.0011838121021346
0.527	-0.0010470117367166
0.528	-9.30076679429113E-4
0.529	-7.59459018084907E-4
0.53	-5.79916736524714E-4
0.531	-4.21560157819212E-4
0.532	-2.79057536650134E-4
0.533	-1.03094477879864E-4
0.534	1.0286061022617E-4
0.535	3.28162162360005E-4
0.536	5.63251339732565E-4
0.537	8.13987539163247E-4
0.538	0.00107183508005919
0.539	0.00132927027200043
0.54	0.00155825259489945
0.541	0.00182765738178134
0.542	0.00205131155215143
0.543	0.00223487300513418
0.544	0.00242048149881481
0.545	0.00261189906112809
0.546	0.0027738416693394
0.547	0.00289351405881853
0.548	0.00301451632645935
0.549	0.00311628024294944
0.55	0.00315039310048618
0.551	0.00312962717131963
0.552	0.003064024776127
0.553	0.00299262507597878
0.554	0.00287246390730955
0.555	0.00274574472103223
0.556	0.00257949727635313
0.557	0.00239164050941288
0.558	0.00221668331744611
0.559	0.00204024235577633
0.56	0.00185128163026651
0.561	0.00159835649329922
0.562	0.00133977570778835
0.563	0.00105290312964199
0.564	7.99613636290272E-4
0.565	5.67314566166486E-4
0.566	3.16903794898927E-4
0.567	7.01261215868692E-5
0.568	-1.58919779255217E-4
0.569	-4.08379703838244E-4
0.57	-7.07887294792121E-4
0.571	-9.59643676345502E-4
0.572	-0.00113896012012779
0.573	-0.00131475686782769
0.574	-0.00153498484602758
0.575	-0.00172039701194483
0.576	-0.00185997813886803
0.577	-0.00196439596361261
0.578	-0.00201764141410983
0.579	-0.00204433778865342
0.58	-0.0020429655907924
0.581	-0.00197074449952484
0.582	-0.0018212285555872
0.583	-0.00162936385920781
0.584	-0.00144045850058895
0.585	-0.00126672929417115
0.586	-0.00105996715682326
0.587	-8.47688790113074E-4
0.588	-6.39200688592133E-4
0.589	-4.23491582673132E-4
0.59	-2.2319930286168E-4
0.591	3.30996345047675E-5
0.592	3.13358842536785E-4
0.593	6.21033840820558E-4
0.594	9.24464823537375E-4
0.595	0.00122936334844449
0.596	0.00148972246447243
0.597	0.0017515737160073
0.598	0.0019452206567624
0.599	0.00211368952282835
0.6	0.00224207518301703
0.601	0.00229975040212892
0.602	0.0023821126851534
0.603	0.00250676516863974
0.604	0.0026345136609729
0.605	0.00273989316783261
0.606	0.00281259341161138
0.607	0.00284169107208261
0.608	0.00283992224488346
0.609	0.00273138049353229
0.61	0.00262492505724551
0.611	0.00248626785588601
0.612	0.00230507691175334
0.613	0.00210555286982882
0.614	0.00188339067156436
0.615	0.00167973758236121
0.616	0.00146021029479629
0.617	0.00120778425516943
0.618	9.03037208840892E-4
0.619	5.78478013461665E-4
0.62	2.25188405076891E-4
0.621	-1.25641053590832E-4
0.622	-4.13598211160129E-4
0.623	-6.64900513949074E-4
0.624	-9.22733500523349E-4
0.625	-0.00118433149147236
0.626	-0.00136776797995107
0.627	-0.0015867544986666
0.628	-0.00176550130791429
0.629	-0.0019277778838486
0.63	-0.00209214891308223
0.631	-0.00221554398400902
0.632	-0.0022665365820952
0.633	-0.00227612568198382
0.634	-0.00224737282253709
0.635	-0.00222281520566879
0.636	-0.00225126274826792
0.637	-0.00221639545047032
0.638	-0.00217594373842133
0.639	-0.00212461079851132
0.64	-0.00208755425064289
0.641	-0.00201595281246213
0.642	-0.0018743293849207
0.643	-0.00170991633179433
0.644	-0.00149080277236901
0.645	-0.00126688380323762
0.646	-0.0010468870186906
0.647	-8.3113275052112E-4
0.648	-5.85114809840772E-4
0.649	-3.19746026302008E-4
0.65	-8.16569263948285E-5
0.651	1.86917735931143E-4
0.652	4.64463413254985E-4
0.653	7.38538112061734E-4
0.654	9.61700713063484E-4
0.655	0.00116107143014595
0.656	0.00136469235615387
0.657	0.00152506810818843
0.658	0.00164039226070851
0.659	0.00167858520090469
0.66	0.00173003373856781
0.661	0.0017472882792705
0.662	0.00183708698932601
0.663	0.00186323947152553
0.664	0.00183511793927853
0.665	0.00178452879462473
0.666	0.00172687812420339
0.667	0.00160167656791373
0.668	0.00145393698576669
0.669	0.00132724961613603
0.67	0.00117189010644054
0.671	0.00110792212038484
0.672	0.00103665009643618
0.673	9.29588146023354E-4
0.674	7.80970928058783E-4
0.675	6.67009295435677E-4
0.676	5.94356364976321E-4
0.677	5.02962130475109E-4
0.678	4.62551076963622E-4
0.679	4.838740969074E-4
0.68	5.52428811387398E-4
0.681	6.26509428537405E-4
0.682	6.72122303649539E-4
0.683	7.48824007689952E-4
0.684	8.33010144004416E-4
0.685	9.48360098111615E-4
0.686	0.00100330099187422
0.687	0.00102502576480025
0.688	0.00101778030618928
0.689	0.00103405329612237
0.69	9.88041058291756E-4
0.691	8.94877073225333E-4
0.692	8.3162277465348E-4
0.693	7.41660456133187E-4
0.694	6.60517336904857E-4
0.695	5.25289927353013E-4
0.696	4.14624648883942E-4
0.697	3.62390030555607E-4
0.698	3.5135785463581E-4
0.699	3.15726895341112E-4
0.7	2.81242287289646E-4
0.701	2.67164402058731E-4
0.702	2.29641935254412E-4
0.703	1.68637718920642E-4
0.704	1.06236148070815E-4
0.705	4.10653289425667E-5
0.706	-2.15334787537553E-5
0.707	-1.23648662749501E-4
0.708	-1.55996393744087E-4
0.709	-2.27435518428267E-4
0.71	-2.93761713212968E-4
0.711	-3.97381220241074E-4
0.712	-5.17887178293015E-4
0.713	-6.4022998373859E-4
0.714	-7.82720578237523E-4
0.715	-8.87595004356986E-4
0.716	-9.80283732029219E-4
0.717	-0.00107816180074981
0.718	-0.00121325587027429
0.719	-0.00129829154421035
0.72	-0.00131051703675441
0.721	-0.00131727168814991
0.722	-0.00134677640889312
0.723	-0.00136053270140305
0.724	-0.00138886615592464
0.725	-0.0014191873028229
0.726	-0.00145215353733332
0.727	-0.00145242647729328
0.728	-0.00143110629475973
0.729	-0.00141535190336042
0.73	-0.00138378866448236
0.731	-0.00136560696086288
0.732	-0.00133203202934001
0.733	-0.00129749366836848
0.734	-0.00128702073124592
0.735	-0.00127456421205936
0.736	-0.00123449431123604
0.737	-0.00118791918970269
0.738	-0.00114264530707024
0.739	-0.00111323646333166
0.74	-0.00106790507784023
0.741	-9.84930565458348E-4
0.742	-9.07652412636814E-4
0.743	-7.98042500395911E-4
0.744	-6.80612633712421E-4
0.745	-6.070582321E-4
0.746	-5.27386022250921E-4
0.747	-4.36490508605859E-4
0.748	-3.74663274472129E-4
0.749	-2.95458697509786E-4
0.75	-3.08467041835482E-4
0.751	-3.66377279349478E-4
0.752	-4.23694747373078E-4
0.753	-4.80405776587532E-4
0.754	-5.85937329503636E-4
0.755	-6.72362476686081E-4
0.756	-7.30088307562838E-4
0.757	-6.80744918694863E-4
0.758	-6.10817268507779E-4
0.759	-4.5784606764848E-4
0.76	-3.37334243309404E-4
0.761	-2.77853101992308E-4
0.762	-1.88893003905737E-4
0.763	-7.7363766899858E-5
0.764	-1.17461716125959E-5
0.765	3.62675515610199E-5
0.766	8.18620710117024E-5
0.767	1.07685818252099E-4
0.768	2.01702188608351E-4
0.769	3.08013098863378E-4
0.77	4.65335113340148E-4
0.771	6.38840115189326E-4
0.772	8.28942260877584E-4
0.773	9.93743994027212E-4
0.774	0.00112365695951159
0.775	0.00129463046678116
0.776	0.00140172473759588
0.777	0.00147318987498948
0.778	0.0014938578398518
0.779	0.00143864356236575
0.78	0.00132864625016917
0.781	0.00120262574659482
0.782	0.00106042665657882
0.783	9.49267189675071E-4
0.784	8.40030796033267E-4
0.785	7.22136331140566E-4
0.786	5.62809635590752E-4
0.787	3.90028949489322E-4
0.788	2.08363663637003E-4
0.789	4.0262504408577E-5
0.79	-1.08612184140814E-4
0.791	-3.04399953750371E-4
0.792	-4.96334367872403E-4
0.793	-6.89111188004926E-4
0.794	-8.02227045061506E-4
0.795	-9.17636801695783E-4
0.796	-0.00103940084496085
0.797	-0.00113495371171048
0.798	-0.00120955253378481
0.799	-0.00133611455211108
0.8	-0.00141794048110115
0.801	-0.00149964003298112
0.802	-0.00157969697131293
0.803	-0.00164247726765957
0.804	-0.00165904304998886
0.805	-0.00166575957236046
0.806	-0.00165422749543516
0.807	-0.00161116419982783
0.808	-0.00153150109077687
0.809	-0.00143584657792535
0.81	-0.00128969581281275
0.811	-0.00105211228270296
0.812	-7.58930781588552E-4
0.813	-4.25492244618917E-4
0.814	-1.4077341871271E-4
0.815	1.79018410696701E-4
0.816	4.66537274358207E-4
0.817	7.90425102408846E-4
0.818	0.0010937619231388
0.819	0.00139259038716417
0.82	0.00167157645377397
0.821	0.00196763914502895
0.822	0.00223233617657159
0.823	0.0024732312865808
0.824	0.00269930230090978
0.825	0.00287902660077771
0.826	0.00300079006214613
0.827	0.00309086744924871
0.828	0.00319821446455336
0.829	0.00328101236455069
0.83	0.0032897192483431
0.831	0.00328032268363969
0.832	0.00324349287653638
0.833	0.00316519027123515
0.834	0.0030390748925574
0.835	0.00285308064715099
0.836	0.00264328984838539
0.837	0.00234800153804551
0.838	0.00204585446476655
0.839	0.00174005788423552
0.84	0.00141563004856971
0.841	0.00102128119288727
0.842	5.61941170519671E-4
0.843	8.65956028896413E-5
0.844	-4.05400979774218E-4
0.845	-8.75108569264327E-4
0.846	-0.0013698987566031
0.847	-0.00187733608108228
0.848	-0.00236226739808455
0.849	-0.00281540748453076
0.85	-0.00322004194425664
0.851	-0.00362452981835629
0.852	-0.0040126587384369
0.853	-0.00431122902647688
0.854	-0.00455550423817123
0.855	-0.00477375140580208
0.856	-0.00489982927785533
0.857	-0.00497549508362248
0.858	-0.00494869980616622
0.859	-0.00487513207013103
0.86	-0.00478515397647304
0.861	-0.00465532928132707
0.862	-0.00443838327944055
0.863	-0.0041793423890734
0.864	-0.00390097415672214
0.865	-0.00356294841834613
0.866	-0.00322342722246758
0.867	-0.00287814928910379
0.868	-0.00249285798954479
0.869	-0.00209691438610129
0.87	-0.00169040426586138
0.871	-0.00129231207423919
0.872	-8.86671734814079E-4
0.873	-5.1601553924732E-4
0.874	-1.74263422792228E-4
0.875	1.9340560438424E-4
0.876	5.73279605062115E-4
0.877	9.9608929966171E-4
0.878	0.00144627647600214
0.879	0.00190055848566315
0.88	0.00233005534561152
0.881	0.0027411858898254
0.882	0.00310384399732355
0.883	0.00340698854977164
0.884	0.00365050565105878
0.885	0.00385414423364723
0.886	0.00402629596158442
0.887	0.00413448854540573
0.888	0.00418642205237447
0.889	0.00418395032689021
0.89	0.00411856081821795
0.891	0.00405946684127282
0.892	0.00392070766342949
0.893	0.00372615673307658
0.894	0.0034786377681163
0.895	0.00315028751975556
0.896	0.00282196898951235
0.897	0.00243917378109429
0.898	0.00201410551717506
0.899	0.00159309142807749
0.9	0.00118630190276127
0.901	7.71554926992229E-4
0.902	3.50019709344831E-4
0.903	-5.17623671364164E-5
0.904	-4.14772532909706E-4
0.905	-8.10193727366256E-4
0.906	-0.00118408080534815
0.907	-0.00157146454444415
0.908	-0.00194979532340796
0.909	-0.00226658708133616
0.91	-0.00252909157048088
0.911	-0.00277328161244993
0.912	-0.00299144917097361
0.913	-0.00313916500661149
0.914	-0.00330099722193598
0.915	-0.00342365216416485
0.916	-0.00349632465001667
0.917	-0.00352254915012838
0.918	-0.00350329775482625
0.919	-0.00343153802527568
0.92	-0.00328363617025503
0.921	-0.00311468343673605
0.922	-0.00290588009593258
0.923	-0.00265783826772292
0.924	-0.00238594986450297
0.925	-0.00209656464562027
0.926	-0.00174674605571069
0.927	-0.00138325962700613
0.928	-9.74965570678139E-4
0.929	-5.28274081319875E-4
0.93	-5.62715432761983E-5
0.931	4.2011285579671E-4
0.932	8.98622965861037E-4
0.933	0.00137114760247871
0.934	0.0018434353157155
0.935	0.00226954722482293
0.936	0.00267683682126357
0.937	0.00308007427531675
0.938	0.00340752186057472
0.939	0.00370141339562279
0.94	0.00397191655084688
0.941	0.00420281043581977
0.942	0.00446580329839104
0.943	0.00468309651202996
0.944	0.0048421134397025
0.945	0.00493850085661723
0.946	0.00501406286028192
0.947	0.00505847467474185
0.948	0.00507482603275583
0.949	0.00498768937267638
0.95	0.00479438218358633
0.951	0.004585990255469
0.952	0.00433874047704341
0.953	0.00403444228063957
0.954	0.00375428045378441
0.955	0.00342756180217851
0.956	0.00307755596705577
0.957	0.00272350171058042
0.958	0.00237442684663705
0.959	0.00201800926954745
0.96	0.00165848159955595
0.961	0.00129444015553774
0.962	9.53479947604891E-4
0.963	6.31972365527107E-4
0.964	3.58138994557316E-4
0.965	1.04458353076271E-4
0.966	-1.75019224976933E-4
0.967	-4.83442178964643E-4
0.968	-7.42831563761432E-4
0.969	-9.91002932224127E-4
0.97	-0.00125065647036694
0.971	-0.00149300066660216
0.972	-0.00176423925406602
0.973	-0.00210352356297733
0.974	-0.00244242709308143
0.975	-0.00280277094955532
0.976	-0.00312936271533378
0.977	-0.00342898252112255
0.978	-0.00376395458844365
0.979	-0.00406595247899631
0.98	-0.00436436046227113
0.981	-0.00461979102216653
0.982	-0.00482570575212253
0.983	-0.00492823410106811
0.984	-0.00497415805329401
0.985	-0.00491504428692315
0.986	-0.0048294597057648
0.987	-0.00471448777343402
0.988	-0.00457242639262759
0.989	-0.00439178235566408
0.99	-0.00407846765188194
0.991	-0.00364737282762196
0.992	-0.00321626407417703
