% Model:              moire_potential_wavefunction.mph
% Version:            COMSOL 5.5.0.306
% Date:               Feb 13 2023, 11:04
% Dimension:          2
% Nodes:              1333
% Expressions:        2
% Description:        Normalized wave function, Potential energy
% Length unit:        nm
% X                       Y                        schr.Psi (1) @ lambda=1  schr.V (J) @ lambda=1
1.8356127821217676        0.9557606468666733       1.5477259771050206E8     -1.3631703072135855E-21
1.6577548287403339        0.8649064060600928       1.635530277683903E8      -2.0360076666702177E-21
1.4115243090593457        0.7495193240093541       1.7588191201966414E8     -2.946623006793825E-21
1.539931648823212         0.7574681011625614       1.7050447929800487E8     -2.5540897417110696E-21
1.2926919310887877        0.6496425554362161       1.8272862966464826E8     -3.436282642438579E-21
1.0502042025868927        0.5420148731048278       1.9421102739300492E8     -4.2337675026516874E-21
1.173528452996441         0.5500991449857164       1.8936885364222E8        -3.900962294881875E-21
0.9556572330726107        0.45337686480632494      1.9920815167903134E8     -4.572051432561055E-21
0.7429197664526094        0.42896760216165325      2.0651597994429034E8     -5.057635924312556E-21
0.6006589909361318        0.25583136111134747      2.128034582143213E8      -5.467217817100241E-21
0.4017576452757575        0.23303044837351578      2.1728154666947415E8     -5.754436031845865E-21
0.1927550310093284        0.11146514490077164      2.2093685380195737E8     -5.9861860284817034E-21
0                         0                        2.2204884432638443E8     -6.0562276266240005E-21
6.495190528383288         3.529411764705882        2.2095735868539214E8     -5.987481770563917E-21
6.301673097031763         3.410789925275544        2.1865934437123534E8     -5.84206225615864E-21
6.1244055783031905        3.2888656446690896       2.1440292543775E8        -5.570218478488069E-21
5.941633171115096         3.181686089375258        2.0863879434064007E8     -5.19675594922638E-21
5.772679795111473         3.0820010072795427       2.0202155804371116E8     -4.760191140122233E-21
5.5957104256861205        2.9537270691614794       1.9339695790676805E8     -4.178032427593544E-21
5.4008531343113475        2.8308429506024733       1.8350857707984427E8     -3.4911688641554026E-21
5.212335404662733         2.7215437597048244       1.7377075623490116E8     -2.7929966951486822E-21
5.0354307288648           2.6160134084153595       1.6449060920060107E8     -2.1060466719905512E-21
4.854090052414031         2.5008749789704035       1.55044937148981E8       -1.3834786296104574E-21
4.670441288877952         2.393046978704314        1.4625597679282245E8     -6.883752343937753E-22
4.491196764953939         2.2836641376654843       1.383300356658291E8      -4.117835436397586E-23
4.3178786969602365        2.1722341111623136       1.3144865669724621E8     5.376194682906545E-22
4.140197735503788         2.0706131885823975       1.2567242973277856E8     1.0361633630783583E-21
3.9633853640136603        1.9695812739985001       1.2103479540131499E8     1.4453787034292315E-21
3.78414658912651          1.8668539718628858       1.1753270226237206E8     1.7599381198053492E-21
3.6176022870110116        1.7760858593129176       1.1543841619544946E8     1.9502920338657454E-21
3.4635558330666076        1.6854496948834012       1.14443864576755E8       2.0414181304647063E-21
3.3054022341474445        1.585047859954185        1.144317546482851E8      2.0427362645172557E-21
3.1476160819505665        1.4925647895489427       1.1546824942614345E8     1.9478429702431114E-21
2.9756924109057032        1.3946270475518086       1.1773278840281808E8     1.741944797376548E-21
2.7975788871413814        1.2988951471981158       1.2125410647088398E8     1.4257993296405717E-21
2.592300645677777         1.2076069111288354       1.2655105327522825E8     9.590564200106567E-22
2.4224430066277116        1.0827527644442039       1.3256573756077854E8     4.424998262957876E-22
2.239896429744918         0.9805676109526784       1.3970440022268996E8     -1.5478343064741312E-22
2.040224547722182         0.9039466408669109       1.479737205115237E8      -8.262815968296926E-22
1.85718132093229          0.7753316299364823       1.572073610681269E8      -1.551086844241624E-21
1.6801106875225023        0.6703081293181935       1.6627597254040572E8     -2.2398700194253537E-21
1.4866541168180334        0.5949142441188751       1.7573036558435032E8     -2.935373331904866E-21
1.3050584491748591        0.4639865478902863       1.8546794672331807E8     -3.628944878100435E-21
1.1212316921722192        0.39448445108243974      1.9392649510428923E8     -4.214260359300426E-21
0.9356296246846152        0.28890371208078125      2.02199063263837E8       -4.77203077167997E-21
0.7632427592116845        0.18831221499806008      2.0886862158327726E8     -5.211763135882798E-21
0.574394963127565         0.09091741015720625      2.1465571445849654E8     -5.586451679342876E-21
0.38047068155511143       -0.006426184827723638    2.188286224337695E8      -5.852801790625603E-21
0.19103501554072394       -0.11029411764708133     2.2095733309174013E8     -5.987481770563888E-21
6.495190528383288         3.3088235294117654       2.1773947633985066E8     -5.7835852600602255E-21
6.309771765410823         3.191760368871211        2.144901021076957E8      -5.575816719641115E-21
6.128511607490309         3.0787180193311583       2.0953431067068815E8     -5.255174118095943E-21
5.950385416163501         2.97162217021538         2.0326896938186577E8     -4.8431010452250926E-21
5.774207940982958         2.857880113741293        1.9563502246998283E8     -4.330465193425036E-21
5.593517973950518         2.737505534132837        1.8675010920826855E8     -3.718403126957779E-21
5.404017005726158         2.624637882525102        1.772453151294392E8      -3.044116327543176E-21
5.220452643884713         2.513960091201563        1.677525326828139E8      -2.3490617287371966E-21
5.039899312184363         2.403862160269131        1.5847279691533414E8     -1.6471159178161594E-21
4.858019129218712         2.2923003784183633       1.4949796032021818E8     -9.454066426707529E-22
4.67762723327629          2.183089513593578        1.4127368063521743E8     -2.8113950012770925E-22
4.499323500454412         2.073956817521934        1.3393857745634995E8     3.297855604609968E-22
4.321633125190263         1.9660172853682576       1.2761962096682163E8     8.710166996382877E-22
4.144535699849029         1.86182402361686         1.2245663266678895E8     1.3240729959457714E-21
3.968773653476031         1.7596920924198975       1.1847823611416344E8     1.6801835042080915E-21
3.798151195522412         1.6618463759199331       1.1575183757234965E8     1.927864384357634E-21
3.633348382728277         1.569217450995416        1.142060499511566E8      2.0695806991857403E-21
3.4777717788765248        1.4724252743243842       1.136905764820251E8      2.117339169594822E-21
3.3185076320256086        1.3765154391253578       1.1420410700285028E8     2.070148372821577E-21
3.152325715470834         1.2814201528518427       1.1582476906329174E8     1.921456249505358E-21
2.97765315919408          1.1854284241023356       1.1866660664066358E8     1.6632446900688911E-21
2.7937082677392024        1.0887003217537712       1.2284958888181841E8     1.289045706588376E-21
2.608486580972164         0.9858771416413014       1.2829339492601453E8     8.124277789557131E-22
2.425714942424799         0.8810125657460823       1.3479660567722747E8     2.573132134954706E-22
2.2380932592315985        0.7831908937656331       1.423630698438746E8      -3.7047425910378814E-22
2.049894486470268         0.6811657093962731       1.5083238605396876E8     -1.0513238771782022E-21
1.8644296621446952        0.5750270885380514       1.5985820385831997E8     -1.7534169672042994E-21
1.67354982097105          0.4787428184591615       1.6934452552177754E8     -2.467250170993012E-21
1.4918579289332927        0.3767624031149419       1.785564461621594E8      -3.1384063732442165E-21
1.3042668359723883        0.2812025550643876       1.8769647052284858E8     -3.7844340644322005E-21
1.1249820275192652        0.18075595411500775      1.9594617283901486E8     -4.351598368818966E-21
0.942037041582359         0.07954265866688359      2.0344019803918323E8     -4.854464522320243E-21
0.7603210217670848        -0.019524301443499655    2.0966834650692055E8     -5.2639094468675894E-21
0.5698014205519824        -0.11912784102394758     2.1464157524904206E8     -5.58554223746135E-21
0.3820700310814074        -0.22058823529413932     2.1773943989355984E8     -5.783585260060169E-21
6.495190528383287         3.0882352941176476       2.125599232965033E8      -5.451481546231216E-21
6.312419496826811         2.9743909964313953       2.0852690446753255E8     -5.1894499700430364E-21
6.132454217122443         2.8639828464246166       2.030026700866277E8      -4.8254272613812264E-21
5.952536800603349         2.7555246809158755       1.9620928671117198E8     -4.369389003976911E-21
5.7727307304679325        2.6424294913553297       1.8820766680348447E8     -3.819801266799266E-21
5.589984706498658         2.5280984862529237       1.7935773769728482E8     -3.1953387342120344E-21
5.406712228578862         2.4154261028230435       1.7015573045972905E8     -2.5262775399155486E-21
5.224321183291366         2.302277233471917        1.6090070182484806E8     -1.831538842953287E-21
5.043085266858722         2.1911345167925327       1.519913134974555E8      -1.1404669057052426E-21
4.862250107805314         2.080720657156642        1.4361907340696052E8     -4.69574690083798E-22
4.682213859378867         1.9709907779953468       1.360059396917063E8      1.5995676097778785E-22
4.5031243456917425        1.8621721482431344       1.2932486609503447E8     7.288163259368357E-22
4.324917257654218         1.7549497900956446       1.237049552018338E8      1.2199729243701816E-21
4.148338226676454         1.6499752779386594       1.192390504070641E8      1.6189791279027189E-21
3.975444793323343         1.5479953019528068       1.1597925187106518E8     1.915326767694297E-21
3.8095914674693048        1.4512335789756763       1.1392331228450179E8     2.1045024101334784E-21
3.650735096148048         1.3575576460916607       1.1293926515696843E8     2.1957632260202315E-21
3.4953641452115582        1.2606356161422254       1.129116836116166E8      2.1986488431759317E-21
3.33256583649672          1.1669989419305657       1.1392597158123164E8     2.1046518527530665E-21
3.161363715878627         1.0721142531275911       1.1607464942586179E8     1.906835093818685E-21
2.983458044806422         0.9759425091552254       1.1943510718817289E8     1.6013528262280368E-21
2.80049249947824          0.8773057447944089       1.240413906826971E8      1.1901589286430144E-21
2.615540449888424         0.776425307961473        1.2982053924460213E8     6.8596690262411985E-22
2.4297720387212833        0.6757205295796234       1.3664590077496073E8     1.0619317606106012E-22
2.242982085261517         0.5756405103590916       1.4439000601987746E8     -5.323658172656348E-22
2.056452898426011         0.47341317244059933      1.52852936180317E8       -1.2083633503486275E-21
1.8693666496798118        0.37112474104881693      1.6182197231908867E8     -1.9017572887760963E-21
1.68329390225625          0.2707157595995982       1.7094499282429376E8     -2.584507721876802E-21
1.4982475866109157        0.17077639149971655      1.7993486295949486E8     -3.2366258051604913E-21
1.3140943625720793        0.07108332932659286      1.884846403261473E8      -3.839062923235076E-21
1.130822361095716         -0.02949553496607886     1.962777974086484E8      -4.374040185056338E-21
0.9468179293314154        -0.12993888157415884     2.0306494154961511E8     -4.829565794634438E-21
0.7608040887891907        -0.2300882046621091      2.0859149185461104E8     -5.193671083383991E-21
0.573105046622091         -0.33088235294119733     2.1255987966923866E8     -5.4514815462311374E-21
6.495190528383288         2.8676470588235308       2.0567759671983507E8     -5.002480022736836E-21
6.313747599735064         2.7557520985595487       2.010186410429407E8      -4.693305690238106E-21
6.13316961118859          2.6456215627867525       1.9501457273498276E8     -4.288310929491469E-21
5.952692169107833         2.5362982500418463       1.8790082138853267E8     -3.798492323637285E-21
5.7717292078482325        2.4239660815283357       1.7981192658424374E8     -3.227691095939787E-21
5.5899469221194575        2.3120111594792183       1.7118879926619515E8     -2.6019436304310666E-21
5.408141528905005         2.199624477721098        1.62336644658432E8       -1.9397709764215344E-21
5.226734227958899         2.0879263198026266       1.5361270800598368E8     -1.2660848750906425E-21
5.045770351447639         1.9771686816587877       1.45294023494801E8       -6.026763300184719E-22
4.865188581291598         1.8669268228727676       1.3759071830367222E8     3.1366812549981264E-23
4.685007253574171         1.75711241118949         1.3068562653452487E8     6.170268678720468E-22
4.505469138869114         1.64822223346239         1.2473754880627967E8     1.1355545311970827E-21
4.326896210456881         1.540657358357059        1.198561817378136E8      1.571400621910167E-21
4.150047530579567         1.4346503556755348       1.1610915208942927E8     1.9126186389194547E-21
3.978594871332373         1.330949673471023        1.1354114462803869E8     2.150034963576431E-21
3.8257706137670646        1.241674112480677        1.1220039329854546E8     2.2750698347520435E-21
3.6625641888355567        1.1501598436315845       1.1174509479942314E8     2.3175663395886135E-21
3.519313085856346         1.0527913016058947       1.1209304357202853E8     2.285711638501671E-21
3.348371588121715         0.9584236926942773       1.1359108001698948E8     2.1458020279393427E-21
3.1722570326154873        0.8638398808496269       1.1621516633077623E8     1.903157901967892E-21
2.9917492890059045        0.7669519650760407       1.2000310037340832E8     1.55825282689597E-21
2.807006191732033         0.6680830824266112       1.2497564891535397E8     1.1145290741558424E-21
2.6211873458808106        0.5681785591110889       1.3101578229185955E8     5.885770863656459E-22
2.435028343826303         0.4677344494446749       1.37995864544606E8       -2.539353144025271E-24
2.248692341641678         0.3666157348676946       1.4576140424672273E8     -6.405690020199644E-22
2.062373042770156         0.26523920333391976      1.5410869714676085E8     -1.305004228540084E-21
1.8760926156527615        0.16348052655164305      1.6280155497397116E8     -1.975081023726883E-21
1.6904361207780276        0.0625134314829982       1.7153756048108184E8     -2.6276158853584633E-21
1.5053808249402432        -0.03823509062329703     1.8002438788905144E8     -3.2428796990815633E-21
1.3207957235113064        -0.13895875930997856     1.879595016542662E8      -3.802581660386574E-21
1.1361554855281282        -0.2397553897486216      1.950567214584657E8      -4.2911808174782484E-21
0.9507166640758894        -0.3404159129010852      2.010506476812379E8      -4.6954449272081226E-21
0.7641400621627744        -0.4411764705882553      2.0567757279086217E8     -5.002480022736739E-21
6.495190528383288         2.647058823529413        1.9742417323052955E8     -4.4518708979417176E-21
6.314168514150436         2.5361489541446995       1.923068371865517E8      -4.103425334738209E-21
6.133418366412417         2.42602254663393         1.8601663256876352E8     -3.66722128221867E-21
5.952636921341775         2.3159610702789086       1.7879190693429276E8     -3.154942452536335E-21
5.771472552807989         2.2042415073391437       1.7084551733024552E8     -2.5767841445418694E-21
5.590156914857616         2.0928261721041377       1.6256524208047703E8     -1.956857191067007E-21
5.408981923576346         1.9817634644583384       1.542507834331791E8      -1.3151481190555403E-21
5.228056790734132         1.871212889306671        1.461781272320765E8      -6.722961529467085E-22
5.047319905006497         1.7609308850901486       1.3857128236428905E8     -4.7327768369415745E-23
4.866735321975933         1.650769698039946        1.316229835069151E8      5.410457795495106E-22
4.686399516174128         1.540950568617837        1.2550102606371497E8     1.0742915497185596E-21
4.506510476196477         1.4319671216618346       1.2033902275583543E8     1.5354346911199389E-21
4.327139844485858         1.3241001657070857       1.1622277927504887E8     1.9111351891104206E-21
4.1482258984066736        1.2176443055446118       1.1320416563638718E8     2.1913583514345073E-21
3.9711240204732694        1.1179205400109344       1.113593899560089E8      2.364419605682835E-21
3.818652176722039         1.0738075722716105       1.1092450844543883E8     2.4032560073148487E-21
3.707841602610452         0.9508807203043607       1.1051308210193844E8     2.4451448438316224E-21
3.5402562749235815        0.8421338303606587       1.1129283695191596E8     2.3720200912537576E-21
3.364067263001452         0.7524851226030771       1.1322923138314147E8     2.189579440293796E-21
3.1821463891619866        0.6565324808795867       1.1628401458304553E8     1.9057543381276827E-21
2.998677883709977         0.5584476788542215       1.2042588437168758E8     1.5276842458753087E-21
2.81276004216356          0.4592019951857209       1.2564655982307899E8     1.0614495182094571E-21
2.6267583821514773        0.3594813931961998       1.3180967803216757E8     5.249741786845535E-22
2.4405532907481287        0.2590730875851829       1.3879606191959444E8     -6.611085085276136E-23
2.254724526948915         0.15784289669405266      1.4642091503564665E8     -6.919484289272119E-22
2.0684709506746213        0.056219114783139665     1.5451141827138302E8     -1.3355755066555364E-21
1.8824882590771514        -0.04554629974177398     1.6279879914666876E8     -1.9745960659057747E-21
1.6969079994948402        -0.14720549128424254     1.7100653994840452E8     -2.588656582384788E-21
1.5116817719105982        -0.24841625553321772     1.7885042989842284E8     -3.1591443905501027E-21
1.3265471470166383        -0.34952048592877594     1.8604732919270816E8     -3.669372555446055E-21
1.1411573463616487        -0.45050799881346704     1.923241531111362E8      -4.104614248692443E-21
0.955175077703458         -0.5514705882353133      1.974241939335802E8      -4.451870897941604E-21
6.495190528383288         2.4264705882352953       1.8817839493973267E8     -3.8184045052078945E-21
6.314294261930296         2.315965630507659        1.827852870241057E8      -3.44017835746905E-21
6.133468155601202         2.205729636421712        1.7640836435251978E8     -2.983963345457126E-21
5.952614379108435         2.0954306702078886       1.6929532386024287E8     -2.4629805440875E-21
5.771586019736817         1.9845416373378382       1.6169835171601912E8     -1.891604549019002E-21
5.590576391708389         1.8738736648607046       1.5393158620962057E8     -1.2904216117909709E-21
5.409637595897402         1.763348390009525        1.4625335935295412E8     -6.779517941379626E-22
5.228798639844598         1.6529935456630522       1.3890035825046122E8     -7.32709246804098E-23
5.048070651556746         1.542777309196177        1.3207474782821997E8     5.051096092559557E-22
4.867390852243524         1.4326535313708684       1.2594271189419271E8     1.039741707992885E-21
4.686787327375245         1.3228689399108393       1.2064465232388674E8     1.5138844468300457E-21
4.506322204784214         1.2139749973292          1.1629057069368489E8     1.912537390328868E-21
4.325486129052142         1.1059857623072873       1.1294173669734521E8     2.2249440251950066E-21
4.13744156428499          0.9986369048615988       1.1061928189759134E8     2.4445097157393315E-21
3.9259604579238525        0.9084026449304966       1.0958562304982498E8     2.5416246623801013E-21
3.747818406914505         0.7608906421347268       1.0936934382794125E8     2.564357991030086E-21
3.5562876928055087        0.6464195929971025       1.1063162101907648E8     2.4440583301061304E-21
3.3732124364305607        0.5479892730140244       1.1295896650941133E8     2.223632663336385E-21
3.1897525702527285        0.449016944859255        1.1631381317923076E8     1.9105367982879023E-21
3.00416925161639          0.34953380464457945      1.2069970259219372E8     1.5089419202552402E-21
2.8182828875023342        0.24958617873656927      1.2602014613466074E8     1.032899021819777E-21
2.6322589566100842        0.14901133646048662      1.3217187852696113E8     4.967503563415958E-22
2.4462491328420413        0.04793249027503612      1.3901476757728183E8     -8.282545589907598E-23
2.260306703300938         -0.05327442362063457     1.463749322378306E8      -6.877936974610273E-22
2.074280983171448         -0.15494566019497716     1.540520244888307E8      -1.2998758659459471E-21
1.8884725645192482        -0.2564810554846661      1.6179686043934348E8     -1.8991116335659404E-21
1.7028998334193985        -0.35797573051388437     1.693476241309519E8      -2.4668590852317143E-21
1.517456076765026         -0.45935079503143683     1.764362929036667E8      -2.985983477999389E-21
1.3319463979067665        -0.5606192823131598      1.8279774764589772E8     -3.4410602462400005E-21
1.1462100932441415        -0.6617647058823715      1.8817841569744816E8     -3.818404505207775E-21
6.495190528383288         2.2058823529411784       1.7833915008742538E8     -3.1236527827807304E-21
6.314328345433171         2.0955248569755347       1.7286033944840577E8     -2.7267629775230305E-21
6.133478461909319         1.9852333014993229       1.6659339255517533E8     -2.2630605791588804E-21
5.9526125624408195        1.8748974327522399       1.5978217374130818E8     -1.7466647123753432E-21
5.771722528983325         1.7645069370044524       1.5268073758148357E8     -1.193624342953905E-21
5.590823789298976         1.6541090623600248       1.455383593122718E8      -6.212972922349666E-22
5.409946723170525         1.543747279019418        1.3858593047293937E8     -4.758365431596408E-23
5.229112099542984         1.4334410422869168       1.3202715953896153E8     5.097476870775622E-22
5.048343970739404         1.3232369179684662       1.260360159544128E8      1.0334806418394947E-21
4.867472639156425         1.213146098313147        1.2075060519630481E8     1.507912807694361E-21
4.686463770382515         1.103428262931271        1.1628596179189186E8     1.9182903902187682E-21
4.504299507761533         0.9944545774108369       1.1271992525793482E8     2.252730563938773E-21
4.3195676854975265        0.8864111269611734       1.1011140383435787E8     2.501237122633242E-21
4.130213317446847         0.7800963020550962       1.0852582053525291E8     2.6538140640854158E-21
3.9426078969489415        0.6675209103210478       1.0796404093549271E8     2.708368554340748E-21
3.752519293724107         0.5502319628969498       1.084966823407055E8      2.6570503862266108E-21
3.5655153765347243        0.44272681081469056      1.1012310854813148E8     2.5003797696100662E-21
3.3806456243554464        0.3407388165961695       1.127375863856436E8      2.2511857016307342E-21
3.195388708798315         0.24010928877894588      1.163080287506056E8      1.916283396267844E-21
3.009675503858864         0.13970894019513172      1.2078179905719365E8     1.505085812677247E-21
2.8237633447876758        0.03900438230252735      1.260755543845665E8      1.0299760295340834E-21
2.6377830507140088        -0.062091928544460134    1.3207683352041255E8     5.05466878492493E-22
2.451818884022978         -0.16337634845055243     1.3864126098527178E8     -5.221161340773146E-23
2.265878766536739         -0.2648102554086666      1.455946456079457E8      -6.258663695417911E-22
2.079979399876168         -0.3662828137054525      1.5273278584312668E8     -1.197727817107879E-21
1.8942144452050753        -0.46780491226413695     1.5982231468968228E8     -1.7497434603841413E-21
1.7085762959745643        -0.5693070169015481      1.6661731605405185E8     -2.2648498709047938E-21
1.5229496271044387        -0.6707373446060317      1.7287043305269635E8     -2.727501118302302E-21
1.337245108784825         -0.7720588235294293      1.7833914197245446E8     -3.1236527827806056E-21
6.495190528383288         1.9852941176470607       1.683005333663039E8      -2.3912746673046267E-21
6.3143369470237936        1.8749894427725557       1.629196347464908E8      -1.9878911940784306E-21
6.133484545018942         1.764698585774776        1.5693909516514823E8     -1.5295513054365543E-21
5.952631972886945         1.6544093988525956       1.5058700624040076E8     -1.0305245669125603E-21
5.771779136814651         1.5441157895658084       1.440905993112643E8      -5.063145562027413E-22
5.590922606521243         1.4338109855110694       1.3766538663118693E8     2.685733967342473E-23
5.410056311529493         1.3234750808712716       1.315067663726374E8      5.525946871432468E-22
5.229210994558783         1.2131706673239864       1.2578812132132049E8     1.0545475123862586E-21
5.0483878936074404        1.1029478124556726       1.2065340744905333E8     1.5173174295817835E-21
4.867213135262765         0.9928460163664389       1.1621341448625791E8     1.9272751170444154E-21
4.685474151152945         0.8830651692587991       1.125590860094723E8      2.2719028384751556E-21
4.502414344139415         0.7739450368761737       1.0975661076456265E8     2.540816196926521E-21
4.317551250300234         0.6653481782560483       1.078548990671473E8      2.725655171969833E-21
4.131400719841013         0.5563775339033282       1.0689111757404344E8     2.82009164816097E-21
3.944868152782094         0.4460498616462202       1.0688800134020083E8     2.820464234766556E-21
3.758018236358867         0.3377839594679108       1.0786207128579201E8     2.7250571025003028E-21
3.57214030240341          0.23325496285017963      1.0977352886032607E8     2.5392429219549513E-21
3.3866236674594323        0.13111518845106676      1.1257745369378233E8     2.2701748989281825E-21
3.200966621242202         0.02994635335378108      1.1623065488067408E8     1.9256668333744773E-21
3.015142278176504         -0.07103529142116187     1.206707820976597E8      1.515730679733519E-21
2.829217069254983         -0.17221053364462727     1.2580984326308458E8     1.0526172402555265E-21
2.6432598495949744        -0.2735336598740518      1.3153152654600231E8     5.504569216903407E-22
2.457321632555264         -0.37494447942609793     1.376908544996558E8      2.4721154248057412E-23
2.2713954197878086        -0.47638837014929336     1.4411690608141446E8     -5.084591792394829E-22
2.08552531448098          -0.5778970343909604      1.5061122211936733E8     -1.0324463435911645E-21
1.8997563696291029        -0.6794251731105041      1.5695603121351314E8     -1.5308622594151462E-21
1.7140304550887493        -0.7809242692613185      1.6292713569545588E8     -1.9884589011911335E-21
1.5282801243255086        -0.8823529411764874      1.6830052108171123E8     -2.3912746673045034E-21
6.495190528383288         1.764705882352943        1.5843117646920303E8     -1.6462104171113971E-21
6.314337682368489         1.6544117613402722       1.533134037381718E8      -1.248877659856721E-21
6.133484865138327         1.5441175701918128       1.4776630466060075E8     -8.083768877359247E-22
5.952632132937876         1.4338227356937825       1.4199372160445753E8     -3.3844237320037257E-22
5.771779495894088         1.323525323141895        1.3619359480452588E8     1.4634580114095613E-22
5.59092701976003          1.2132225878265779       1.3054982021798335E8     6.310211100840036E-22
5.410073537390058         1.1029131123006521       1.2522640785287859E8     1.1006977290412034E-21
5.2292173637855335        0.9926025863817793       1.2036407372924094E8     1.5410264724977795E-21
5.0482384337139115        0.8823126602332269       1.1607768267739247E8     1.9387538576797262E-21
4.866887649057602         0.7721579541615718       1.124584446763605E8      2.281971237661871E-21
4.6851539309512535        0.6620565149998004       1.0957503768044794E8     2.5605143066434797E-21
4.502247046939356         0.5525614009050054       1.0748025751685905E8     2.7658440862344225E-21
4.318603079308735         0.4437315838720704       1.0621149377799743E8     2.891466250546733E-21
4.134560622259222         0.33551836726948625      1.0578732145576327E8     2.9336940168058848E-21
3.949447270750098         0.2294098723718436       1.0621891418259592E8     2.890744084220662E-21
3.763482250211912         0.12508087826246236      1.0749809709252684E8     2.7640927837471338E-21
3.577923564742614         0.022110955128277664     1.095928495949213E8      2.558780262538157E-21
3.3922115317184556        -0.07974519729321723     1.1247298636311574E8     2.2805746265226537E-21
3.2064114088388584        -0.18110179875465773     1.1608949691510798E8     1.9376439275088248E-21
3.0205832468000025        -0.28233204257304895     1.2037368764608975E8     1.5401487674607756E-21
2.834640009780373         -0.3837398711169819      1.2523708684580861E8     1.0997492785971863E-21
2.6487038949541817        -0.4851599624396059      1.305613478644048E8      6.300255527263744E-22
2.4627412393024155        -0.5866258154826131      1.3620678593092218E8     1.4523639192597326E-22
2.2767862451805616        -0.6881471806583362      1.4200782540420076E8     -3.3959938938946154E-22
2.09093210915301          -0.7896617880698291      1.4777712217583218E8     -8.0924325431518E-22
1.9051239719509476        -0.8911696186699504      1.5331864016418222E8     -1.2492878917681375E-21
1.7193151398661923        -0.9926470588235454      1.5843118261756548E8     -1.6462104171112782E-21
6.495190528383288         1.5441176470588254       1.4905925508785662E8     -9.138323016352945E-22
6.3143376925712325        1.4338235147302205       1.443458009762313E8      -5.349957211543639E-22
6.133484954331566         1.3235291198665797       1.3935022312873313E8     -1.2422977141293548E-22
5.952632437995074         1.2132327001880931       1.34248850929085E8       3.0568240840587206E-22
5.771780076910903         1.1029293733506862       1.2920914341530342E8     7.414465128866873E-22
5.590927217668975         0.992613330602275        1.2438369102762306E8     1.1696692871492403E-21
5.4100685763703495        0.8822819378346224       1.199061721307248E8      1.577273872165496E-21
5.2291946763549815        0.7719445928574538       1.1588930582042529E8     1.9518970137063247E-21
5.048142765611202         0.6616124401588657       1.1242275074978359E8     2.2824281490218075E-21
4.866764933730156         0.5513555816184273       1.0957696853262861E8     2.559064246074316E-21
4.685217895312719         0.44104872959695757      1.074040298173861E8      2.7736692901795086E-21
4.502883007723775         0.3313175172267439       1.0594124392108832E8     2.919860829540342E-21
4.3209011342001045        0.22426232585606987      1.052166850885991E8      2.992804192333559E-21
4.1387685968702606        0.11858104355174136      1.052194364977052E8      2.992528040474598E-21
3.954193727867391         0.015400526380857763     1.0595695091226E8        2.918284175879478E-21
3.7689782310133393        -0.08742723655164679     1.0741987355533569E8     2.772095949574836E-21
3.5834637984962425        -0.18957364924978473     1.0958857426163603E8     2.557925171617704E-21
3.3976015343436714        -0.29121506289502924     1.1243197642677653E8     2.281541213707329E-21
3.2117312012868195        -0.39263979075717037     1.158962303897047E8      1.951248890077733E-21
3.025809691642813         -0.49406425966335243     1.1991270043116315E8     1.5766786378614296E-21
2.839868186059461         -0.5955082025761734      1.2439024738036896E8     1.1690868323426226E-21
2.653922525609501         -0.6969704687774354      1.2921603970048074E8     7.408489120383406E-22
2.4679817562266835        -0.7984560739903245      1.342559811198657E8      3.05078865004159E-22
2.2820789233632737        -0.8999524498669254      1.393561550491842E8      -1.2472066997369067E-22
2.096209570521603         -1.0014508720030768      1.443490183792328E8      -5.352563875427971E-22
1.9103501554068756        -1.1029411764706034      1.4905925875547355E8     -9.138323016351849E-22
6.495190528383288         1.3235294117647078       1.4046360209249288E8     -2.190805792081263E-22
6.314337731626388         1.2132352333334213       1.362688637100555E8      1.2940847273734731E-22
6.133485232121483         1.1029401449443192       1.3191367525721015E8     4.99568687366184E-22
5.952633240261728         0.9926393184766681       1.2754569948259737E8     8.799115700242903E-22
5.771781450420029         0.882321973746623        1.2330219786205427E8     1.258728070982014E-21
5.590927730251738         0.7719787592891715       1.1930592391089322E8     1.624437169273177E-21
5.410060651010215         0.6616083777484115       1.1566244834137397E8     1.9659467142219945E-21
5.229151517988989         0.5512264664682475       1.1245892377995114E8     2.2730047018514672E-21
5.048095087363353         0.4408588082447071       1.0976352307746468E8     2.5365800456944496E-21
4.866857700772731         0.3305215931468922       1.0762774591923189E8     2.7490097964854683E-21
4.685599580643109         0.22020168925411981      1.0608837246917535E8     2.9041793273586297E-21
4.5052502011106075        0.1122191851115701       1.0517312930519046E8     2.9972985714711676E-21
4.324862527197251         0.007649853186705645     1.04872293099783E8       3.028052877280836E-21
4.143769053564539         -0.09530715576734686     1.0517725551387905E8     2.9968806123066226E-21
3.9596314814844487        -0.1977162171884662      1.0609998113964514E8     2.9030116986744095E-21
3.774602316535085         -0.29976190728289814     1.0763625325532146E8     2.748161455291829E-21
3.5887945495514897        -0.4014258000676621      1.0977036752299361E8     2.5359100945997063E-21
3.40286605473251          -0.5029282724017914      1.1246467596081682E8     2.2724554080594678E-21
3.2169458353825133        -0.6043699100389948      1.1566710988984703E8     1.96551290291584E-21
3.0310033088629016        -0.7058280075753847      1.1930984952369307E8     1.6240803518752239E-21
2.8450585269892126        -0.8072962951789537      1.2330565651994987E8     1.2584205310300021E-21
